Police_Precinct,ARREST_YEAR,ARREST_QUARTER,#_ARRESTS,ARREST_CHANGE
78.0,2010,1,768,8.321579689703809
78.0,2010,2,713,-7.161458333333333
78.0,2010,3,607,-14.866760168302944
78.0,2011,0,706,16.30971993410214
78.0,2011,1,799,13.172804532577903
78.0,2011,2,718,-10.137672090112641
78.0,2011,3,679,-5.43175487465181
78.0,2012,0,723,6.480117820324007
78.0,2012,1,720,-0.4149377593360996
78.0,2012,2,812,12.777777777777777
78.0,2012,3,648,-20.19704433497537
78.0,2013,0,633,-2.314814814814815
78.0,2013,1,703,11.058451816745656
78.0,2013,2,669,-4.836415362731152
78.0,2013,3,621,-7.174887892376682
78.0,2014,0,738,18.84057971014493
78.0,2014,1,685,-7.181571815718158
78.0,2014,2,640,-6.569343065693431
78.0,2014,3,516,-19.375
78.0,2015,0,599,16.08527131782946
78.0,2015,1,645,7.6794657762938225
78.0,2015,2,745,15.503875968992247
78.0,2015,3,688,-7.651006711409396
78.0,2016,0,730,6.104651162790697
78.0,2016,1,658,-9.863013698630137
78.0,2016,2,616,-6.382978723404255
78.0,2016,3,631,2.4350649350649354
78.0,2017,0,633,0.31695721077654515
78.0,2017,1,632,-0.1579778830963665
78.0,2017,2,519,-17.87974683544304
78.0,2017,3,588,13.294797687861271
78.0,2018,0,595,1.1904761904761905
78.0,2018,1,505,-15.126050420168067
78.0,2018,2,389,-22.970297029702973
78.0,2018,3,380,-2.313624678663239
78.0,2019,0,403,6.052631578947368
78.0,2019,1,366,-9.181141439205955
78.0,2019,2,354,-3.278688524590164
78.0,2019,3,282,-20.33898305084746
78.0,2020,0,305,8.156028368794328
78.0,2020,1,187,-38.68852459016394
78.0,2020,2,152,-18.71657754010695
78.0,2020,3,196,28.947368421052634
78.0,2021,0,246,25.510204081632654
78.0,2021,1,221,-10.16260162601626
78.0,2021,2,251,13.574660633484163
78.0,2021,3,282,12.350597609561753
78.0,2022,0,260,-7.801418439716312
78.0,2022,1,363,39.61538461538461
78.0,2022,2,363,0.0
78.0,2022,3,412,13.498622589531681
78.0,2023,0,531,28.883495145631066
78.0,2023,1,455,-14.312617702448211
79.0,2006,0,1786,
79.0,2006,1,1752,-1.9036954087346025
79.0,2006,2,1842,5.136986301369863
79.0,2006,3,1762,-4.3431053203040175
79.0,2007,0,1996,13.280363223609534
79.0,2007,1,2096,5.01002004008016
79.0,2007,2,2388,13.931297709923665
79.0,2007,3,1975,-17.294807370184255
79.0,2008,0,2271,14.987341772151899
79.0,2008,1,1754,-22.765301629238223
79.0,2008,2,1772,1.0262257696693273
79.0,2008,3,1877,5.925507900677201
79.0,2009,0,2210,17.74107618540224
79.0,2009,1,2476,12.036199095022624
79.0,2009,2,2658,7.350565428109855
79.0,2009,3,2372,-10.75996990218209
79.0,2010,0,2151,-9.317032040472176
79.0,2010,1,2420,12.505811250581125
79.0,2010,2,2134,-11.818181818181818
79.0,2010,3,1951,-8.575445173383317
79.0,2011,0,1997,2.3577652485904665
79.0,2011,1,2209,10.615923885828742
79.0,2011,2,2036,-7.831598008148484
79.0,2011,3,1723,-15.373280943025541
79.0,2012,0,2081,20.77771329077191
79.0,2012,1,2165,4.036520903411821
79.0,2012,2,2043,-5.635103926096998
79.0,2012,3,1872,-8.370044052863436
79.0,2013,0,2048,9.401709401709402
79.0,2013,1,2222,8.49609375
79.0,2013,2,2067,-6.975697569756975
79.0,2013,3,1831,-11.417513304305757
79.0,2014,0,1784,-2.5669033315128345
79.0,2014,1,1971,10.482062780269057
79.0,2014,2,1898,-3.7037037037037033
79.0,2014,3,1335,-29.66280295047418
79.0,2015,0,1433,7.340823970037453
79.0,2015,1,1376,-3.9776692254012564
79.0,2015,2,1427,3.7063953488372094
79.0,2015,3,1346,-5.676243868255081
79.0,2016,0,1417,5.274888558692422
79.0,2016,1,1116,-21.242060691601978
79.0,2016,2,1147,2.7777777777777777
79.0,2016,3,1196,4.272013949433305
79.0,2017,0,1176,-1.6722408026755853
79.0,2017,1,1070,-9.013605442176871
79.0,2017,2,1182,10.46728971962617
79.0,2017,3,1016,-14.04399323181049
79.0,2018,0,1092,7.480314960629922
79.0,2018,1,1080,-1.098901098901099
79.0,2018,2,1075,-0.4629629629629629
79.0,2018,3,838,-22.046511627906977
79.0,2019,0,844,0.7159904534606205
79.0,2019,1,943,11.729857819905213
79.0,2019,2,849,-9.968186638388122
79.0,2019,3,711,-16.25441696113074
79.0,2020,0,800,12.517580872011253
79.0,2020,1,655,-18.125
79.0,2020,2,529,-19.236641221374047
79.0,2020,3,747,41.209829867674856
79.0,2021,0,682,-8.701472556894243
79.0,2021,1,576,-15.542521994134898
79.0,2021,2,718,24.65277777777778
79.0,2021,3,685,-4.596100278551532
79.0,2022,0,693,1.167883211678832
79.0,2022,1,797,15.007215007215008
79.0,2022,2,644,-19.196988707653702
79.0,2022,3,624,-3.1055900621118013
79.0,2023,0,771,23.557692307692307
79.0,2023,1,823,6.744487678339818
81.0,2006,0,1003,
81.0,2006,1,918,-8.47457627118644
81.0,2006,2,937,2.0697167755991286
81.0,2006,3,942,0.5336179295624333
81.0,2007,0,1178,25.05307855626327
81.0,2007,1,1100,-6.621392190152801
81.0,2007,2,1245,13.18181818181818
81.0,2007,3,1062,-14.698795180722893
81.0,2008,0,1276,20.15065913370998
81.0,2008,1,1110,-13.009404388714735
81.0,2008,2,1208,8.82882882882883
81.0,2008,3,1021,-15.480132450331126
81.0,2009,0,1353,32.51714005876592
81.0,2009,1,1250,-7.612712490761271
81.0,2009,2,1406,12.479999999999999
81.0,2009,3,1203,-14.438122332859175
81.0,2010,0,1520,26.350789692435576
81.0,2010,1,1453,-4.407894736842105
81.0,2010,2,1475,1.5141087405368203
81.0,2010,3,1261,-14.508474576271185
81.0,2011,0,1306,3.5685963521015065
81.0,2011,1,1499,14.777947932618682
81.0,2011,2,1398,-6.737825216811208
81.0,2011,3,1249,-10.658082975679543
81.0,2012,0,1371,9.76781425140112
81.0,2012,1,1338,-2.4070021881838075
81.0,2012,2,1500,12.10762331838565
81.0,2012,3,1044,-30.4
81.0,2013,0,1225,17.337164750957854
81.0,2013,1,1275,4.081632653061225
81.0,2013,2,1414,10.901960784313726
81.0,2013,3,1172,-17.114568599717114
81.0,2014,0,1182,0.8532423208191127
81.0,2014,1,1282,8.460236886632826
81.0,2014,2,1212,-5.46021840873635
81.0,2014,3,905,-25.33003300330033
81.0,2015,0,908,0.3314917127071823
81.0,2015,1,1064,17.180616740088105
81.0,2015,2,953,-10.43233082706767
81.0,2015,3,759,-20.356768100734524
81.0,2016,0,956,25.95520421607378
81.0,2016,1,843,-11.820083682008368
81.0,2016,2,891,5.6939501779359425
81.0,2016,3,747,-16.161616161616163
81.0,2017,0,675,-9.63855421686747
81.0,2017,1,699,3.5555555555555554
81.0,2017,2,682,-2.432045779685265
81.0,2017,3,617,-9.530791788856305
81.0,2018,0,637,3.2414910858995136
81.0,2018,1,518,-18.681318681318682
81.0,2018,2,483,-6.756756756756757
81.0,2018,3,406,-15.942028985507244
81.0,2019,0,533,31.2807881773399
81.0,2019,1,466,-12.570356472795496
81.0,2019,2,473,1.502145922746781
81.0,2019,3,366,-22.621564482029598
81.0,2020,0,382,4.371584699453552
81.0,2020,1,278,-27.225130890052355
81.0,2020,2,272,-2.158273381294964
81.0,2020,3,333,22.426470588235293
81.0,2021,0,355,6.606606606606606
81.0,2021,1,308,-13.239436619718308
81.0,2021,2,350,13.636363636363635
81.0,2021,3,363,3.7142857142857144
81.0,2022,0,445,22.58953168044077
81.0,2022,1,482,8.314606741573034
81.0,2022,2,445,-7.676348547717843
81.0,2022,3,443,-0.44943820224719105
81.0,2023,0,472,6.5462753950338595
81.0,2023,1,597,26.48305084745763
83.0,2006,0,1863,
83.0,2006,1,1916,2.844873859366613
83.0,2006,2,1715,-10.490605427974947
83.0,2006,3,1792,4.489795918367347
83.0,2007,0,2126,18.638392857142858
83.0,2007,1,2190,3.0103480714957667
83.0,2007,2,1975,-9.817351598173515
83.0,2007,3,1869,-5.367088607594937
83.0,2008,0,2123,13.590155163188872
83.0,2008,1,2280,7.395195478097033
83.0,2008,2,2202,-3.421052631578948
83.0,2008,3,1968,-10.626702997275205
83.0,2009,0,2177,10.619918699186993
83.0,2009,1,2241,2.939825447864033
83.0,2009,2,2209,-1.42793395805444
83.0,2009,3,1894,-14.259846084200998
83.0,2010,0,2210,16.68426610348469
83.0,2010,1,2224,0.6334841628959276
83.0,2010,2,1938,-12.859712230215829
83.0,2010,3,2244,15.789473684210526
83.0,2011,0,2698,20.23172905525847
83.0,2011,1,2537,-5.9673832468495185
83.0,2011,2,2244,-11.549073709105242
83.0,2011,3,2032,-9.44741532976827
83.0,2012,0,2396,17.913385826771652
83.0,2012,1,2442,1.9198664440734556
83.0,2012,2,2144,-12.203112203112203
83.0,2012,3,1625,-24.207089552238806
83.0,2013,0,2050,26.153846153846157
83.0,2013,1,1945,-5.121951219512195
83.0,2013,2,1769,-9.048843187660669
83.0,2013,3,1576,-10.910118711136235
83.0,2014,0,1722,9.263959390862944
83.0,2014,1,1723,0.05807200929152149
83.0,2014,2,1603,-6.964596633778293
83.0,2014,3,1268,-20.898315658140987
83.0,2015,0,1211,-4.495268138801261
83.0,2015,1,1356,11.973575557390587
83.0,2015,2,1319,-2.728613569321534
83.0,2015,3,1108,-15.99696739954511
83.0,2016,0,1224,10.469314079422382
83.0,2016,1,1119,-8.57843137254902
83.0,2016,2,998,-10.813226094727435
83.0,2016,3,968,-3.006012024048096
83.0,2017,0,1033,6.714876033057851
83.0,2017,1,1002,-3.0009680542110355
83.0,2017,2,967,-3.493013972055888
83.0,2017,3,942,-2.5853154084798344
83.0,2018,0,940,-0.21231422505307856
83.0,2018,1,846,-10.0
83.0,2018,2,814,-3.7825059101654848
83.0,2018,3,735,-9.705159705159705
83.0,2019,0,862,17.27891156462585
83.0,2019,1,771,-10.556844547563806
83.0,2019,2,719,-6.744487678339818
83.0,2019,3,629,-12.517385257301807
83.0,2020,0,679,7.94912559618442
83.0,2020,1,395,-41.82621502209131
83.0,2020,2,419,6.075949367088607
83.0,2020,3,491,17.18377088305489
83.0,2021,0,600,22.19959266802444
83.0,2021,1,471,-21.5
83.0,2021,2,609,29.29936305732484
83.0,2021,3,527,-13.464696223316913
83.0,2022,0,553,4.933586337760911
83.0,2022,1,610,10.30741410488246
83.0,2022,2,621,1.8032786885245904
83.0,2022,3,627,0.966183574879227
83.0,2023,0,719,14.673046251993622
83.0,2023,1,789,9.735744089012517
84.0,2006,0,1059,
84.0,2006,1,976,-7.837582625118037
84.0,2006,2,1023,4.815573770491803
84.0,2006,3,1071,4.69208211143695
84.0,2007,0,1140,6.442577030812324
84.0,2007,1,1111,-2.543859649122807
84.0,2007,2,958,-13.771377137713772
84.0,2007,3,1026,7.09812108559499
84.0,2008,0,1085,5.750487329434698
84.0,2008,1,1085,0.0
84.0,2008,2,1065,-1.8433179723502304
84.0,2008,3,1149,7.887323943661972
84.0,2009,0,1106,-3.742384682332463
84.0,2009,1,1224,10.669077757685352
84.0,2009,2,1139,-6.944444444444445
84.0,2009,3,1233,8.252853380158033
84.0,2010,0,1259,2.10867802108678
84.0,2010,1,1269,0.7942811755361397
84.0,2010,2,1182,-6.8557919621749415
84.0,2010,3,1262,6.768189509306261
84.0,2011,0,1403,11.172741679873218
84.0,2011,1,1422,1.35424091233072
84.0,2011,2,1223,-13.9943741209564
84.0,2011,3,1173,-4.088307440719542
84.0,2012,0,1268,8.098891730605287
84.0,2012,1,1242,-2.050473186119874
84.0,2012,2,1063,-14.412238325281804
84.0,2012,3,912,-14.205079962370649
84.0,2013,0,1131,24.013157894736842
84.0,2013,1,1166,3.094606542882405
84.0,2013,2,994,-14.751286449399656
84.0,2013,3,1072,7.847082494969819
84.0,2014,0,1117,4.197761194029851
84.0,2014,1,1193,6.803939122649955
84.0,2014,2,1137,-4.694048616932104
84.0,2014,3,1101,-3.16622691292876
84.0,2015,0,1170,6.267029972752043
84.0,2015,1,1154,-1.3675213675213675
84.0,2015,2,1110,-3.8128249566724435
84.0,2015,3,1048,-5.585585585585585
84.0,2016,0,1219,16.316793893129773
84.0,2016,1,1179,-3.281378178835111
84.0,2016,2,1002,-15.012722646310433
84.0,2016,3,1006,0.39920159680638717
84.0,2017,0,1230,22.266401590457257
84.0,2017,1,1093,-11.138211382113822
84.0,2017,2,1026,-6.1299176578225065
84.0,2017,3,1064,3.7037037037037033
84.0,2018,0,1054,-0.9398496240601504
84.0,2018,1,964,-8.538899430740038
84.0,2018,2,892,-7.468879668049793
84.0,2018,3,871,-2.3542600896860986
84.0,2019,0,959,10.10332950631458
84.0,2019,1,803,-16.26694473409802
84.0,2019,2,750,-6.60024906600249
84.0,2019,3,661,-11.866666666666667
84.0,2020,0,705,6.656580937972769
84.0,2020,1,252,-64.25531914893618
84.0,2020,2,285,13.095238095238097
84.0,2020,3,567,98.94736842105263
84.0,2021,0,493,-13.051146384479717
84.0,2021,1,470,-4.665314401622718
84.0,2021,2,518,10.212765957446807
84.0,2021,3,493,-4.826254826254826
84.0,2022,0,632,28.1947261663286
84.0,2022,1,806,27.531645569620256
84.0,2022,2,767,-4.838709677419355
84.0,2022,3,732,-4.563233376792699
84.0,2023,0,764,4.371584699453552
84.0,2023,1,844,10.471204188481675
88.0,2006,0,593,
88.0,2006,1,611,3.0354131534569984
88.0,2006,2,497,-18.657937806873978
88.0,2006,3,537,8.048289738430583
88.0,2007,0,491,-8.56610800744879
88.0,2007,1,528,7.535641547861507
88.0,2007,2,628,18.939393939393938
88.0,2007,3,542,-13.694267515923567
88.0,2008,0,516,-4.797047970479705
88.0,2008,1,403,-21.899224806201552
88.0,2008,2,438,8.6848635235732
88.0,2008,3,382,-12.785388127853881
88.0,2009,0,471,23.298429319371728
88.0,2009,1,565,19.957537154989385
88.0,2009,2,525,-7.079646017699115
88.0,2009,3,433,-17.523809523809526
88.0,2010,0,464,7.159353348729793
88.0,2010,1,586,26.29310344827586
88.0,2010,2,561,-4.266211604095563
88.0,2010,3,494,-11.942959001782532
88.0,2011,0,463,-6.275303643724696
88.0,2011,1,533,15.118790496760258
88.0,2011,2,540,1.3133208255159476
88.0,2011,3,493,-8.703703703703704
88.0,2012,0,698,41.58215010141988
88.0,2012,1,665,-4.7277936962750715
88.0,2012,2,526,-20.902255639097746
88.0,2012,3,581,10.456273764258556
88.0,2013,0,590,1.549053356282272
88.0,2013,1,611,3.5593220338983054
88.0,2013,2,517,-15.384615384615385
88.0,2013,3,559,8.123791102514506
88.0,2014,0,550,-1.6100178890876566
88.0,2014,1,712,29.454545454545457
88.0,2014,2,600,-15.730337078651685
88.0,2014,3,454,-24.333333333333336
88.0,2015,0,471,3.7444933920704844
88.0,2015,1,521,10.615711252653929
88.0,2015,2,465,-10.748560460652591
88.0,2015,3,472,1.5053763440860215
88.0,2016,0,581,23.093220338983052
88.0,2016,1,580,-0.17211703958691912
88.0,2016,2,508,-12.413793103448276
88.0,2016,3,597,17.519685039370078
88.0,2017,0,437,-26.800670016750416
88.0,2017,1,395,-9.610983981693364
88.0,2017,2,397,0.5063291139240507
88.0,2017,3,371,-6.54911838790932
88.0,2018,0,310,-16.442048517520217
88.0,2018,1,310,0.0
88.0,2018,2,227,-26.7741935483871
88.0,2018,3,210,-7.488986784140969
88.0,2019,0,247,17.61904761904762
88.0,2019,1,237,-4.048582995951417
88.0,2019,2,229,-3.375527426160337
88.0,2019,3,243,6.11353711790393
88.0,2020,0,242,-0.411522633744856
88.0,2020,1,156,-35.53719008264463
88.0,2020,2,152,-2.564102564102564
88.0,2020,3,194,27.631578947368425
88.0,2021,0,169,-12.886597938144329
88.0,2021,1,140,-17.159763313609467
88.0,2021,2,134,-4.285714285714286
88.0,2021,3,176,31.343283582089555
88.0,2022,0,265,50.56818181818182
88.0,2022,1,328,23.77358490566038
88.0,2022,2,271,-17.378048780487802
88.0,2022,3,259,-4.428044280442804
88.0,2023,0,425,64.0926640926641
88.0,2023,1,355,-16.470588235294116
90.0,2006,0,994,
90.0,2006,1,1030,3.6217303822937628
90.0,2006,2,1059,2.815533980582524
90.0,2006,3,959,-9.442870632672333
90.0,2007,0,1127,17.51824817518248
90.0,2007,1,939,-16.68145519077196
90.0,2007,2,841,-10.436634717784878
90.0,2007,3,894,6.302021403091558
90.0,2008,0,1091,22.03579418344519
90.0,2008,1,1250,14.57378551787351
90.0,2008,2,1118,-10.56
90.0,2008,3,939,-16.010733452593918
90.0,2009,0,1233,31.309904153354633
90.0,2009,1,1085,-12.003244120032441
90.0,2009,2,1020,-5.990783410138248
90.0,2009,3,946,-7.254901960784315
90.0,2010,0,1011,6.871035940803383
90.0,2010,1,1081,6.9238377843719086
90.0,2010,2,964,-10.823311748381128
90.0,2010,3,1068,10.78838174273859
90.0,2011,0,1266,18.53932584269663
90.0,2011,1,1276,0.7898894154818324
90.0,2011,2,1114,-12.695924764890282
90.0,2011,3,1086,-2.5134649910233393
90.0,2012,0,1258,15.837937384898712
90.0,2012,1,1131,-10.095389507154213
90.0,2012,2,959,-15.207780725022104
90.0,2012,3,881,-8.13347236704901
90.0,2013,0,1172,33.030646992054486
90.0,2013,1,1174,0.17064846416382254
90.0,2013,2,1303,10.988074957410563
90.0,2013,3,980,-24.78894858019954
90.0,2014,0,1094,11.63265306122449
90.0,2014,1,1207,10.3290676416819
90.0,2014,2,926,-23.28086164043082
90.0,2014,3,766,-17.278617710583152
90.0,2015,0,811,5.87467362924282
90.0,2015,1,991,22.19482120838471
90.0,2015,2,980,-1.109989909182644
90.0,2015,3,907,-7.448979591836736
90.0,2016,0,980,8.04851157662624
90.0,2016,1,955,-2.5510204081632653
90.0,2016,2,820,-14.136125654450263
90.0,2016,3,783,-4.512195121951219
90.0,2017,0,827,5.61941251596424
90.0,2017,1,953,15.235792019347038
90.0,2017,2,827,-13.221406086044071
90.0,2017,3,718,-13.180169286577993
90.0,2018,0,702,-2.2284122562674096
90.0,2018,1,661,-5.84045584045584
90.0,2018,2,605,-8.472012102874432
90.0,2018,3,584,-3.4710743801652892
90.0,2019,0,629,7.705479452054795
90.0,2019,1,649,3.1796502384737675
90.0,2019,2,642,-1.078582434514638
90.0,2019,3,552,-14.018691588785046
90.0,2020,0,430,-22.10144927536232
90.0,2020,1,330,-23.25581395348837
90.0,2020,2,321,-2.727272727272727
90.0,2020,3,393,22.429906542056074
90.0,2021,0,429,9.16030534351145
90.0,2021,1,394,-8.158508158508159
90.0,2021,2,419,6.345177664974619
90.0,2021,3,454,8.353221957040573
90.0,2022,0,493,8.590308370044053
90.0,2022,1,632,28.1947261663286
90.0,2022,2,577,-8.702531645569621
90.0,2022,3,551,-4.506065857885615
90.0,2023,0,596,8.166969147005444
90.0,2023,1,617,3.523489932885906
94.0,2006,0,398,
94.0,2006,1,400,0.5025125628140703
94.0,2006,2,419,4.75
94.0,2006,3,354,-15.513126491646778
94.0,2007,0,369,4.23728813559322
94.0,2007,1,394,6.775067750677506
94.0,2007,2,390,-1.015228426395939
94.0,2007,3,332,-14.871794871794872
94.0,2008,0,370,11.44578313253012
94.0,2008,1,382,3.2432432432432434
94.0,2008,2,399,4.450261780104712
94.0,2008,3,370,-7.268170426065162
94.0,2009,0,423,14.324324324324325
94.0,2009,1,405,-4.25531914893617
94.0,2009,2,448,10.617283950617285
94.0,2009,3,436,-2.6785714285714284
94.0,2010,0,430,-1.3761467889908259
94.0,2010,1,476,10.69767441860465
94.0,2010,2,566,18.907563025210084
94.0,2010,3,489,-13.604240282685511
94.0,2011,0,425,-13.0879345603272
94.0,2011,1,501,17.88235294117647
94.0,2011,2,435,-13.17365269461078
94.0,2011,3,381,-12.413793103448276
94.0,2012,0,506,32.808398950131235
94.0,2012,1,536,5.928853754940711
94.0,2012,2,455,-15.111940298507461
94.0,2012,3,408,-10.329670329670328
94.0,2013,0,472,15.686274509803921
94.0,2013,1,579,22.66949152542373
94.0,2013,2,594,2.5906735751295336
94.0,2013,3,462,-22.22222222222222
94.0,2014,0,473,2.380952380952381
94.0,2014,1,515,8.879492600422834
94.0,2014,2,435,-15.53398058252427
94.0,2014,3,394,-9.425287356321839
94.0,2015,0,400,1.5228426395939088
94.0,2015,1,349,-12.75
94.0,2015,2,392,12.320916905444127
94.0,2015,3,339,-13.520408163265307
94.0,2016,0,417,23.008849557522122
94.0,2016,1,352,-15.587529976019185
94.0,2016,2,354,0.5681818181818182
94.0,2016,3,379,7.062146892655368
94.0,2017,0,429,13.192612137203167
94.0,2017,1,445,3.7296037296037294
94.0,2017,2,406,-8.764044943820224
94.0,2017,3,448,10.344827586206897
94.0,2018,0,364,-18.75
94.0,2018,1,348,-4.395604395604396
94.0,2018,2,393,12.931034482758621
94.0,2018,3,314,-20.10178117048346
94.0,2019,0,272,-13.375796178343949
94.0,2019,1,306,12.5
94.0,2019,2,248,-18.954248366013072
94.0,2019,3,185,-25.403225806451612
94.0,2020,0,164,-11.351351351351353
94.0,2020,1,141,-14.02439024390244
94.0,2020,2,151,7.092198581560284
94.0,2020,3,193,27.81456953642384
94.0,2021,0,217,12.435233160621761
94.0,2021,1,218,0.4608294930875576
94.0,2021,2,283,29.81651376146789
94.0,2021,3,299,5.6537102473498235
94.0,2022,0,335,12.040133779264215
94.0,2022,1,341,1.791044776119403
94.0,2022,2,363,6.451612903225806
94.0,2022,3,341,-6.0606060606060606
94.0,2023,0,381,11.730205278592376
94.0,2023,1,361,-5.2493438320209975
100.0,2006,0,413,
100.0,2006,1,443,7.263922518159806
100.0,2006,2,431,-2.708803611738149
100.0,2006,3,389,-9.744779582366588
100.0,2007,0,486,24.93573264781491
100.0,2007,1,451,-7.20164609053498
100.0,2007,2,460,1.9955654101995564
100.0,2007,3,385,-16.304347826086957
100.0,2008,0,383,-0.5194805194805194
100.0,2008,1,525,37.0757180156658
100.0,2008,2,578,10.095238095238095
100.0,2008,3,473,-18.166089965397923
100.0,2009,0,470,-0.6342494714587738
100.0,2009,1,609,29.574468085106382
100.0,2009,2,620,1.8062397372742198
100.0,2009,3,373,-39.83870967741935
100.0,2010,0,501,34.316353887399465
100.0,2010,1,579,15.568862275449103
100.0,2010,2,555,-4.145077720207254
100.0,2010,3,489,-11.891891891891893
100.0,2011,0,473,-3.2719836400818
100.0,2011,1,584,23.46723044397463
100.0,2011,2,602,3.0821917808219177
100.0,2011,3,419,-30.398671096345513
100.0,2012,0,567,35.32219570405728
100.0,2012,1,542,-4.409171075837742
100.0,2012,2,531,-2.029520295202952
100.0,2012,3,234,-55.932203389830505
100.0,2013,0,351,50.0
100.0,2013,1,493,40.45584045584046
100.0,2013,2,503,2.028397565922921
100.0,2013,3,488,-2.982107355864811
100.0,2014,0,502,2.8688524590163933
100.0,2014,1,633,26.095617529880478
100.0,2014,2,687,8.530805687203792
100.0,2014,3,474,-31.004366812227076
100.0,2015,0,416,-12.236286919831224
100.0,2015,1,572,37.5
100.0,2015,2,662,15.734265734265735
100.0,2015,3,385,-41.842900302114806
100.0,2016,0,461,19.74025974025974
100.0,2016,1,560,21.475054229934923
100.0,2016,2,586,4.642857142857143
100.0,2016,3,450,-23.208191126279864
100.0,2017,0,450,0.0
100.0,2017,1,491,9.11111111111111
100.0,2017,2,478,-2.6476578411405294
100.0,2017,3,424,-11.297071129707113
100.0,2018,0,414,-2.358490566037736
